order_detail_id,order_id,product_id,quantity,discount,revenue,profit
480,285,187,3,0.22,2684.3046241611178,730.4046241611179
481,1684,32,1,0.32,593.9505002686448,76.47050026864476
482,281,116,3,0.02,4805.449109571117,1353.889109571118
483,838,82,3,0.23,6527.286028859523,2366.9760288595226
484,831,110,1,0.16,529.7276925988466,171.0476925988466
485,1188,146,1,0.31,1656.430904218093,451.0009042180932
486,1922,37,1,0.02,1595.5222832709112,550.8422832709113
487,918,26,1,0.16,2319.699104768277,657.3391047682769
488,224,137,2,0.32,1789.4912214638252,535.5712214638254
489,784,64,1,0.21,550.6891610434391,133.56916104343907
490,1170,72,3,0.22,2629.394027315645,1017.1340273156453
491,965,148,3,0.04,5167.479922927719,2247.1599229277185
492,950,182,2,0.05,3951.4612880400523,1517.5612880400524
493,1892,106,1,0.27,882.3392589325406,255.9992589325406
494,1054,86,3,0.27,4523.078415719014,1485.5484157190135
495,45,158,2,0.39,1567.9931977295955,199.15319772959552
496,1811,53,3,0.28,3675.116306674563,944.8763066745629
497,471,92,2,0.2,1656.754612549933,253.5546125499328
498,34,99,2,0.34,3937.4600052577935,1399.1000052577936
499,653,191,4,0.04,4071.6851360229734,1671.6851360229734
500,1451,11,4,0.18,2346.378448427684,650.6184484276837
501,830,31,1,0.11,1608.1753032326808,627.3953032326807
502,1910,177,4,0.04,5283.726366694889,1624.2063666948898
503,221,100,2,0.31,2792.026220347134,996.6462203471341
504,1892,87,3,0.2,3517.4328303376797,1059.8328303376798
505,534,147,3,0.22,4177.854393153785,658.4943931537855
506,692,140,1,0.16,576.8957548744679,216.53575487446798
507,1972,15,4,0.18,4078.8029022254386,674.1629022254382
508,1391,159,1,0.05,1979.8847435494301,546.3347435494302
509,932,171,2,0.27,2464.7351714319893,495.1951714319895
510,841,101,4,0.17,6812.328401316511,1785.8484013165114
511,1767,165,1,0.33,330.16985884418256,88.96985884418255
512,1011,29,3,0.08,1302.606573600675,242.7665736006748
513,1939,114,3,0.08,5219.545468274132,1488.0254682741318
514,1574,107,1,0.26,2004.058940427119,555.1389404271191
515,582,154,1,0.34,917.261958382254,314.021958382254
516,1140,108,1,0.19,658.8370644625362,219.81706446253614
517,239,130,2,0.29,1009.4633239326672,227.04332393266722
518,1359,84,2,0.4,1687.15164694491,571.15164694491
519,441,15,3,0.4,2238.3674463432285,369.96744634322823
520,148,132,2,0.3,430.2844519800292,60.684451980029195
521,1033,50,2,0.3,916.2688733518155,319.8688733518156
522,1312,166,4,0.1,3663.51829201282,409.11829201281995
523,388,23,2,0.33,2944.9680638939976,1198.9480638939976
524,1074,59,4,0.16,5589.500792643413,747.7407926434129
525,1874,90,2,0.38,3529.4014136943424,1339.5614136943423
526,1541,115,3,0.03,3381.0282800505393,1408.0482800505395
527,916,75,1,0.17,1479.0777740472322,558.6077740472323
528,1879,156,3,0.22,6903.792916223468,3052.152916223468
529,638,194,2,0.16,989.0325440564123,424.5525440564124
530,1611,123,1,0.08,206.13433044776744,26.73433044776742
531,1701,136,1,0.24,698.7087406821255,64.86874068212552
532,278,157,1,0.3,958.435236319105,366.9352363191051
533,1978,139,4,0.26,532.4429623418357,218.68296234183566
534,1860,18,3,0.09,3794.7004767732014,1441.4404767732015
535,989,183,4,0.29,2334.311027076281,258.2710270762812
536,1324,50,1,0.1,589.0299900118815,205.62999001188146
537,1826,142,3,0.07,6484.457651658255,1473.617651658255
538,589,118,3,0.28,6689.355005589568,2959.035005589568
539,1834,137,2,0.34,1736.8591267148893,519.8191267148893
540,649,139,4,0.19,582.8091885093066,239.36918850930664
541,618,191,4,0.21,3350.6575598522386,1375.6575598522386
542,1631,108,2,0.12,1431.5472017951402,477.6272017951402
543,135,67,4,0.2,6701.961680935991,2647.5616809359913
544,580,181,1,0.05,1186.3729813969574,414.02298139695745
545,1171,167,1,0.38,1133.6713188412105,493.21131884121047
546,490,78,4,0.32,5121.949108094523,2165.3091080945233
547,478,184,2,0.27,398.2563346437066,167.57633464370664
548,1183,156,3,0.22,6903.792916223468,3052.152916223468
549,384,75,4,0.32,4847.098247480086,1830.6182474800862
550,163,39,3,0.2,3990.789732700034,1093.989732700034
551,441,25,2,0.12,4686.478814066127,1828.238814066127
552,1877,21,3,0.06,3111.2824906719593,959.6224906719594
553,1213,138,2,0.26,2018.9298641475702,475.2898641475702
554,415,171,2,0.37,2127.100216441306,427.360216441306
555,1363,15,1,0.06,1168.9252219792413,193.20522197924143
556,1631,48,1,0.07,2439.3256591015665,1060.1356591015665
557,1205,86,2,0.17,3428.4521324628136,1126.032132462814
558,288,149,4,0.32,7538.502059502233,2993.382059502234
559,1858,188,1,0.12,931.6372394274217,210.03723942742172
560,187,116,2,0.1,2942.1116997374193,828.9116997374192
561,1908,50,3,0.25,1472.5749750297036,514.0749750297036
562,1162,151,3,0.21,2863.145761227425,969.5157612274246
563,130,141,4,0.02,5181.52107744603,1755.4410774460305
564,194,69,3,0.03,4868.219762773486,1544.9997627734856
565,316,4,3,0.26,2236.2769756373564,824.3569756373565
566,1809,78,2,0.19,3050.572630556297,1289.632630556297
567,1888,200,3,0.39,2818.5178211114885,333.3778211114888
568,144,9,3,0.27,4229.039975801452,1309.7699758014514
569,16,121,3,0.0,6327.845544169225,1704.845544169225
570,1326,115,3,0.19,2823.3328936504504,1175.7928936504504
571,423,163,2,0.17,973.0876525349094,151.38765253490936
572,245,101,3,0.04,5909.489697527575,1549.169697527576
573,927,149,4,0.37,6984.200437480011,2773.280437480011
574,1131,186,1,0.32,219.22245302864462,64.86245302864465
575,1112,146,4,0.09,8738.273175875158,2379.1931758751584
576,129,97,1,0.1,196.6180403222079,58.01804032220788
577,907,200,4,0.01,6099.087744044533,721.4077440445332
578,887,81,1,0.12,1344.7081577328745,161.10815773287456
579,341,43,1,0.23,1739.8212069680462,390.01120696804617
580,4,95,1,0.17,2022.8614011941456,775.3714011941457
581,1351,6,1,0.39,177.87033681248553,71.73033681248555
582,1434,67,2,0.02,4104.9515295732945,1621.6315295732945
583,1903,140,4,0.24,2087.813208117122,783.6532081171222
584,306,100,1,0.34,1335.3168879921075,476.6568879921076
585,908,12,4,0.19,2092.743669277691,647.7036692776909
586,607,66,3,0.0,2048.3568682902887,893.3568682902888
587,1745,2,1,0.1,723.4271247680377,116.82712476803776
588,1249,143,4,0.13,1511.3965131530383,641.3965131530384
589,1995,151,2,0.39,1473.855623922978,499.075623922978
590,1372,157,4,0.36,3505.1345785384415,1341.9345785384417
591,992,81,1,0.38,947.4080202208888,113.5080202208889
592,321,135,3,0.33,3270.4781906031744,1242.3881906031747
593,559,156,4,0.14,10149.165654619115,4486.9256546191145
594,1205,142,3,0.36,4462.422469958369,1014.102469958369
595,618,172,2,0.39,2098.682959294568,663.9629592945677
596,711,158,4,0.14,4421.226721467056,561.5467214670562
597,1410,160,4,0.1,4893.484607448506,1991.8846074485057
598,1642,70,2,0.22,211.84980468836005,29.329804688360035
599,1816,115,2,0.07,2161.0696223003447,899.9896223003448
600,1796,88,2,0.01,402.1889919919787,97.26899199197868
601,1132,6,1,0.38,180.78624397334596,72.90624397334597
602,531,27,1,0.37,1090.1895437495482,281.2695437495482
603,410,82,4,0.07,10511.473604916633,3811.7536049166333
604,1995,88,4,0.16,682.5025318651759,165.06253186517594
605,1320,120,4,0.33,4571.478736393547,854.3187363935468
606,818,24,3,0.26,2483.960762406412,687.9807624064116
607,1195,102,2,0.16,3690.8285915780502,1217.8685915780504
608,1355,34,4,0.3,1003.9092594993502,289.90925949935036
609,493,168,2,0.36,2962.4785384318916,1197.3585384318915
610,1219,47,1,0.37,1944.8689314630408,795.7489314630409
611,12,24,2,0.15,1902.132115356261,526.8321153562612
612,195,65,3,0.07,7433.458050877016,2969.4580508770164
613,490,18,3,0.37,2627.100330073755,997.9203300737548
614,795,44,2,0.04,1251.3589744300018,404.63897443000184
615,881,76,3,0.29,964.8818996415746,340.7918996415747
616,182,57,3,0.06,4213.891282806187,1250.0712828061871
617,962,107,1,0.16,2274.8777161605135,630.1577161605136
618,1841,156,4,0.16,9913.138546372158,4382.578546372159
619,656,124,3,0.06,3779.197061884996,364.17706188499596
620,1922,199,4,0.37,5602.935257634331,2072.4152576343304
621,1340,151,2,0.0,2416.156760529472,818.1567605294722
622,694,162,2,0.36,2673.101574313463,1083.341574313463
623,30,139,3,0.35,350.7647893806012,144.0647893806012
624,1620,163,2,0.13,1019.9834430185194,158.68344301851945
625,1702,116,1,0.28,1176.8446798949676,331.5646798949677
626,1820,93,3,0.1,5955.834785914148,1687.134785914148
627,1817,42,3,0.3,746.2165818662397,227.51658186623973
628,1120,28,3,0.22,1143.8078433371793,497.9678433371793
629,1405,123,2,0.12,394.34393650877246,51.143936508772455
630,778,24,2,0.16,1879.7540904697169,520.6340904697169
631,444,136,3,0.28,1985.8037893070934,184.36378930709355
632,298,106,4,0.36,3094.230825845622,897.7508258456219
633,808,118,2,0.05,5884.154866027861,2602.854866027861
634,1761,53,2,0.23,2620.221811240198,673.6618112401976
635,845,200,3,0.1,4158.468916394,491.8689163939999
636,1016,132,4,0.32,835.9812209897709,117.901220989771
637,1385,100,3,0.03,5887.533551601565,2101.6235516015654
638,1398,5,2,0.28,3920.3200895874033,1436.3200895874036
639,554,49,3,0.07,2224.909296155674,383.50929615567406
640,303,98,3,0.24,5343.547127871928,1697.827127871928
641,421,30,3,0.33,378.7728647722965,53.15286477229655
642,1270,72,4,0.3,3146.283451488806,1217.083451488806
643,1744,103,3,0.3,3412.409056222663,1037.309056222663
644,1261,63,2,0.21,2644.6869634542363,388.4469634542363
645,1558,175,3,0.36,3995.4261683130817,879.2661683130817
646,185,26,4,0.24,8395.101522018525,2378.941522018526
647,468,185,1,0.37,1983.784463174563,818.2844631745629
648,754,37,4,0.22,5079.621963066575,1753.7019630665745
649,363,7,3,0.2,6809.045195251096,2179.445195251095
650,1307,127,1,0.09,1274.011786653759,142.88178665375878
651,1577,168,3,0.22,5415.781078070802,2188.9210780708013
652,336,92,4,0.06,3893.373339492342,595.853339492342
653,162,167,1,0.35,1188.5263826561077,517.0763826561077
654,1184,190,1,0.27,1099.8010647872247,127.44106478722483
655,1498,103,3,0.4,2924.9220481908537,889.122048190854
656,1625,53,3,0.04,4900.155075566084,1259.8350755660838
657,1346,132,4,0.1,1106.4457336629323,156.04573366293224
658,12,108,3,0.35,1586.089229261661,529.189229261661
659,1448,112,1,0.16,1167.7589042092916,445.3589042092916
660,1097,153,2,0.19,1707.0098460562897,713.9498460562895
661,588,7,2,0.34,3744.974857388102,1198.694857388102
662,1882,156,4,0.21,9323.070775754768,4121.710775754768
663,201,197,3,0.08,4665.932297580937,1011.6922975809376
664,522,67,4,0.36,5361.569344748793,2118.049344748793
665,1888,108,2,0.01,1610.4906020195326,537.3306020195328
666,505,111,2,0.36,2354.9922543985385,848.4322543985385
667,1762,148,3,0.02,5275.135754655379,2293.9757546553797
668,1712,83,1,0.27,863.5446914486748,99.9646914486748
669,788,124,3,0.03,3899.809734072815,375.799734072815
670,1063,139,2,0.28,259.02630600413625,106.38630600413627
671,60,104,1,0.01,1586.5471985178308,663.8671985178308
672,578,67,4,0.34,5529.118386772192,2184.2383867721924
673,321,7,2,0.19,4596.105506794489,1471.1255067944892
674,1459,151,4,0.04,4639.020980216586,1570.8609802165865
675,1660,189,1,0.28,1277.9194603903902,386.55946039039014
676,1700,199,4,0.2,7114.838422392801,2631.6384223928007
677,1432,110,2,0.08,1160.355898073664,374.675898073664
678,923,34,3,0.01,1064.8608931118108,307.5108931118109
679,1410,106,4,0.17,4012.8306022685406,1164.2706022685409
680,1695,147,2,0.03,3463.6912490249333,545.9312490249332
681,569,58,2,0.04,1819.9528019072268,241.7128019072269
682,1102,9,1,0.11,1718.6509490699962,532.2809490699963
683,1218,48,2,0.25,3934.396224357365,1709.8962243573653
684,1309,115,3,0.21,2753.6209703504396,1146.7609703504393
685,527,41,3,0.03,2739.086110460315,446.0061104603151
686,524,48,4,0.39,6399.951191621314,2781.431191621314
687,613,173,4,0.35,4100.973325484327,1399.5733254843267
688,1180,25,4,0.1,9585.979392407988,3739.5793924079867
689,1364,116,4,0.05,6211.124699445662,1749.9246994456628
690,125,78,3,0.38,3502.5093165646376,1480.6893165646372
691,871,108,1,0.18,666.9708553818267,222.53085538182668
692,280,25,4,0.12,9372.957628132253,3656.477628132254
693,917,147,1,0.2,1428.3262882577046,225.12628825770446
694,1930,39,2,0.31,2294.7040963025192,629.0440963025194
695,622,119,2,0.07,2263.2180367995566,206.05803679955682
696,846,79,4,0.31,5296.7007869356685,1885.3407869356686
697,1893,80,2,0.3,472.71339363951853,174.51339363951854
698,1682,27,1,0.22,1349.7584827375358,348.2384827375359
699,1752,104,1,0.35,1041.6724030672626,435.87240306726267
700,1934,74,2,0.05,4023.1739415875386,1556.9739415875388
701,674,191,4,0.24,3223.4173993515205,1323.4173993515208
702,1152,68,1,0.18,2008.5962940866152,740.0562940866151
703,314,147,1,0.17,1481.8885240673683,233.56852406736834
704,332,28,3,0.1,1319.7782807736685,574.5782807736684
705,1174,123,4,0.15,761.8007864374013,98.80078643740133
706,1478,161,3,0.04,2070.7116742834633,429.1116742834636
707,36,138,2,0.1,2455.455240179477,578.0552401794773
708,1709,83,2,0.11,2105.629521614577,243.7495216145769
709,1444,30,3,0.29,401.3861701318366,56.32617013183665
710,1046,22,4,0.02,729.7548519418101,243.67485194181012
711,206,3,1,0.26,439.2102830498736,185.3902830498736
712,639,101,2,0.09,3734.469183854232,978.9891838542322
713,848,105,4,0.03,2351.7784412973924,753.2184412973924
714,1981,176,4,0.12,8375.618972498209,2641.5389724982088
715,1380,2,2,0.09,1462.9304078642542,236.25040786425416
716,440,54,2,0.22,2359.6131368589427,660.7731368589426
717,729,6,4,0.14,1003.072063335984,404.51206333598407
718,1120,107,1,0.39,1651.9945319737062,457.6145319737063
719,1953,168,3,0.39,4235.418535414345,1711.8485354143447
720,941,123,2,0.18,367.4568499286289,47.65684992862888
721,164,2,3,0.32,1639.7681494742187,264.8081494742189
722,148,111,4,0.01,7285.757287045479,2624.8372870454787
723,1554,2,3,0.22,1880.9105243968982,303.7505243968982
724,294,93,1,0.3,1544.1053148666308,437.405314866631
725,195,183,4,0.09,2991.8634290696,331.0234290695999
726,663,200,1,0.02,1509.370199283748,178.5301992837481
727,480,101,4,0.06,7715.167105105446,2022.5271051054467
728,1901,188,1,0.18,868.1165185573703,195.71651855737028
729,123,97,4,0.2,699.0863655900725,206.28636559007248
730,1424,111,1,0.15,1563.8620439365295,563.4120439365295
731,699,6,4,0.18,956.4175487622174,385.6975487622174
732,965,127,1,0.19,1134.010491417082,127.180491417082
733,1476,104,4,0.31,4423.101280716376,1850.7812807163766
734,661,147,1,0.04,1713.9915459092454,270.1515459092453
735,1128,155,2,0.31,1931.9258606513793,816.8858606513794
736,1779,1,3,0.28,5804.225088259826,1644.065088259827
737,1486,33,4,0.3,3611.316238660122,1469.316238660122
738,1767,40,1,0.29,1862.6889118709332,809.0489118709332
739,1742,32,2,0.19,1414.9997212282422,182.17972122824196
740,710,197,4,0.08,6221.24306344125,1348.9230634412502
741,396,17,4,0.21,3963.857084982982,882.8570849829822
742,912,126,4,0.38,4066.0947301244155,566.8147301244153
743,1361,8,3,0.24,1847.281030849206,741.481030849206
744,1005,57,1,0.0,1494.2876889383642,443.2876889383642
745,1623,42,1,0.02,348.2344048709119,106.17440487091189
746,1166,98,4,0.4,5624.786450391503,1787.1864503915033
747,317,137,4,0.03,5105.313190646796,1527.953190646796
748,1735,120,4,0.02,6686.640539799516,1249.6005397995164
749,1582,87,2,0.14,2520.8268617420035,759.5468617420038
750,1824,163,4,0.39,1430.3216097501077,222.52160975010773
751,1551,199,3,0.13,5803.040088264128,2146.430088264128
752,1580,181,1,0.16,1049.003478287836,366.08347828783604
753,1425,54,3,0.25,3403.2881781619362,953.0381781619365
754,681,84,4,0.01,5567.600434918203,1884.800434918203
755,1334,25,2,0.36,3408.3482284117285,1329.6282284117287
756,495,67,4,0.21,6618.187159924291,2614.4671599242915
757,556,190,4,0.19,4881.308835493985,565.6288354939843
758,610,183,4,0.34,2169.9229265779513,240.08292657795153
759,1797,174,4,0.38,7242.5148241319175,2307.3148241319172
760,109,152,4,0.17,1074.2234371853458,473.3034371853459
761,1819,46,1,0.07,1863.01126931014,760.0312693101401
762,372,22,3,0.33,374.18552357220364,124.94552357220365
763,855,139,2,0.16,302.1973570048256,124.11735700482565
764,616,176,4,0.37,5996.181764402127,1891.1017644021267
765,768,8,2,0.38,1004.6616132688664,403.2616132688664
766,1915,39,1,0.05,1579.6876025270967,433.03760252709674
767,206,163,3,0.38,1090.3271287439345,169.62712874393458
768,847,49,4,0.15,2711.3589988993876,467.35899889938776
769,43,46,1,0.26,1482.3960637521545,604.7560637521545
770,865,38,1,0.01,1656.032390622258,717.512390622258
771,1269,136,3,0.36,1765.1589238285276,163.87892382852763
772,1311,54,4,0.26,4477.214669937481,1253.7746699374807
773,1379,165,3,0.26,1093.9956516926645,294.79565169266465
774,785,92,3,0.36,1988.1055350599195,304.26553505991933
775,476,40,2,0.2,4197.6088154837935,1823.2088154837934
776,83,34,2,0.16,602.3455556996101,173.9455556996102
777,1134,96,3,0.35,412.9041470325936,50.20414703259356
778,1974,79,2,0.3,2686.7322832282375,956.3322832282377
779,190,127,1,0.38,868.0080304673961,97.34803046739609
780,800,17,3,0.38,2333.1563854646665,519.6563854646666
781,936,161,4,0.15,2444.590171029089,506.590171029089
782,1933,175,4,0.18,6825.519704201515,1502.0797042015147
783,251,110,1,0.1,567.5653849273357,183.26538492733565
784,1748,52,4,0.26,7379.417789507117,1876.7777895071167
785,291,118,4,0.15,10529.540286576172,4657.740286576172
786,1669,9,3,0.31,3997.311757949317,1238.001757949317
787,1225,33,1,0.05,1225.2680095453986,498.51800954539857
788,1821,188,3,0.05,3017.234241327445,680.2342413274454
789,326,113,1,0.08,1834.5980138817124,581.5580138817124
790,1535,149,3,0.03,8065.088600423346,3202.478600423346
791,1433,186,3,0.25,725.3684107565448,214.6184107565448
792,1631,85,2,0.06,5978.024645992404,2656.064645992404
793,1814,197,4,0.06,6356.487477863886,1378.247477863886
794,1986,10,1,0.01,651.807164929271,83.54716492927103
795,1965,6,4,0.31,804.7903763974755,324.5503763974756
796,837,115,2,0.32,1580.1369281335853,658.0569281335854
797,508,121,1,0.06,1982.7249371730236,534.1849371730237
798,731,141,2,0.3,1850.5432419450108,626.9432419450109
799,1625,65,4,0.17,8845.548648355445,3533.548648355446
800,72,20,3,0.1,5437.354718367977,1913.8547183679764
801,1271,57,2,0.25,2241.4315334075463,664.9315334075463
802,641,46,2,0.07,3726.02253862028,1520.0625386202803
803,1748,136,3,0.3,1930.6425729374519,179.24257293745208
804,940,10,4,0.02,2580.893016689639,330.8130166896388
805,1879,113,2,0.38,2472.719062188395,783.8390621883949
806,608,195,4,0.03,8795.83194783872,3348.31194783872
807,1611,139,3,0.23,415.52136588163523,170.66136588163528
808,1959,12,1,0.36,413.381465536334,127.94146553633401
809,566,138,2,0.0,2728.283600199419,642.2836001994192
810,1368,153,4,0.2,3371.87130085193,1410.27130085193
811,1995,177,3,0.14,3550.003652623129,1091.263652623129
812,1949,177,3,0.23,3178.4916424648945,977.0616424648946
